doc_id;from;to;text;where;number;nouns;determiners;conjunctions;adjectives;prepositions;pronouns;verbs;adverbs;undefined;time
783;PALPATINE;;I am your pathway to power. I have the power to save the one you love. You must choose. You must stop him.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;23;0;0;0;0;0;0;0;0;0;
784;MACE WINDU;;Don't listen to him, Anakin.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;5;0;0;0;0;0;0;0;0;0;
785;PALPATINE;;Help me! Don't let him kill me. I can't hold on any longer. Ahhhhhhh... ahhhhhhh... ahhhhhhh...;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;16;0;0;0;0;0;0;0;0;0;
786;PALPATINE;;I can't... I give up. Help me. I am weak... I am too weak. Don't kill me. I give up. I'm dying. I can't hold on any longer.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;28;0;0;0;0;0;0;0;0;0;
787;MACE WINDU;;You Sith disease. I am going to end this once and for all.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;13;0;0;0;0;0;0;0;0;0;
788;ANAKIN;;You can't kill him, Master. He must stand trial.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;9;0;0;0;0;0;0;0;0;0;
789;MACE WINDU;;He has too much control of the Senate and the Courts. He is too dangerous to be kept alive.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;19;0;0;0;0;0;0;0;0;0;
790;PALPATINE;;I'm too weak. Don't kill me. Please.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;7;0;0;0;0;0;0;0;0;0;
791;ANAKIN;;It is not the Jedi way...;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;6;0;0;0;0;0;0;0;0;0;
792;ANAKIN;; He must live...;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;3;0;0;0;0;0;0;0;0;0;
793;PALPATINE;;Please don't, please don't...;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;4;0;0;0;0;0;0;0;0;0;
794;ANAKIN;;I need him...;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;3;0;0;0;0;0;0;0;0;0;
795;PALPATINE;;Please don't...;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;2;0;0;0;0;0;0;0;0;0;
796;ANAKIN;;NO!!!;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;1;0;0;0;0;0;0;0;0;0;
797;PALPATINE;;Power! Unlimited power!;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;3;0;0;0;0;0;0;0;0;0;
798;ANAKIN;;What have I done?;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;4;0;0;0;0;0;0;0;0;0;
799;PALPATINE;;You are fulfilling your destiny, Anakin. Become my apprentice. Learn to use the dark side of the Force.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;18;0;0;0;0;0;0;0;0;0;
800;ANAKIN;;I will do whatever you ask.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;6;0;0;0;0;0;0;0;0;0;
801;PALPATINE;;Good.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;1;0;0;0;0;0;0;0;0;0;
802;ANAKIN;;Just help me save Padme's life. I can't live without her. I won't let her die. I want the power to stop death.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;23;0;0;0;0;0;0;0;0;0;
803;PALPATINE;;To cheat death is a power only one has achieved, but if we work together, I know we can discover the secret.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;22;0;0;0;0;0;0;0;0;0;
804;ANAKIN;;I pledge myself to your teachings. To the ways of the Sith.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;12;0;0;0;0;0;0;0;0;0;
805;PALPATINE;;Good. Good. The Force is strong with you. A powerful Sith you will become. Henceforth, you shall be known as Darth... Vader.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;22;0;0;0;0;0;0;0;0;0;
806;ANAKIN;;Thank you. my Master.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;4;0;0;0;0;0;0;0;0;0;
807;PALPATINE;;Rise, Darth Vader.;128 INT. CORUSCANT-CHANCELLOR’S OFFICE-EARLY EVENING;3;0;0;0;0;0;0;0;0;0;
808;PALPATINE;;Because the Council did not trust you, my young apprentice, I believe you are the only Jedi with no knowledge of this plot. When the Jedi learn what has transpired here, they will kill us, along with all the Senators.;130 INT. CORUSCANT-CHANCELLOR'S OFFICE-EVENING;40;0;0;0;0;0;0;0;0;0;
809;ANAKIN;;I agree. The Jedi's next move will be against the Senate.;130 INT. CORUSCANT-CHANCELLOR'S OFFICE-EVENING;11;0;0;0;0;0;0;0;0;0;
810;PALPATINE;;Every single Jedi, including your friend Obi-Wan Kenobi, is now an enemy of the Republic. You understand that, don't you?;130 INT. CORUSCANT-CHANCELLOR'S OFFICE-EVENING;20;0;0;0;0;0;0;0;0;0;
811;ANAKIN;;I understand, Master.;130 INT. CORUSCANT-CHANCELLOR'S OFFICE-EVENING;3;0;0;0;0;0;0;0;0;0;
812;PALPATINE;;"We must move quickly. The Jedi are relentless; if they are not all destroyed, it will be civil war without end. First, I want you to go to the Jedi Temple. We will catch them off balance. Do what must be done, Lord Vader. Do not hesitate. Show no mercy. Only then will you be strong enough with the dark side to save Padme.";130 INT. CORUSCANT-CHANCELLOR'S OFFICE-EVENING;64;0;0;0;0;0;0;0;0;0;
813;ANAKIN;;What about the other Jedi spread across the galaxy?;130 INT. CORUSCANT-CHANCELLOR'S OFFICE-EVENING;9;0;0;0;0;0;0;0;0;0;
814;PALPATINE;;Their betrayal will be dealt with. After you have killed all the Jedi in the Temple, go to the Mustafar system. Wipe out Viceroy Gunray and the other Separatist leaders. Once more, the Sith will rule the galaxy, and we shall have peace.;130 INT. CORUSCANT-CHANCELLOR'S OFFICE-EVENING;43;0;0;0;0;0;0;0;0;0;
815;OBI-WAN;;Commander, contact your troops. Tell them to move to the higher levels.;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;12;0;0;0;0;0;0;0;0;0;
816;CLONE COMMANDER CODY;;Very good, sir.;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;3;0;0;0;0;0;0;0;0;0;
817;CLONE COMMANDER CODY;; Oh, by the way, I think you'll be needing this.;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;10;0;0;0;0;0;0;0;0;0;
818;OBI-WAN;;Thank you, Cody, Now let's get a move on. We've got a battle to win here.;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;16;0;0;0;0;0;0;0;0;0;
819;CLONE COMMANDER CODY;;Yes, sir!;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;2;0;0;0;0;0;0;0;0;0;
820;DARTH SIDIOUS;;Commander Cody, the time has come. Execute Order Sixty-Six.;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;9;0;0;0;0;0;0;0;0;0;
821;CLONE COMMANDER CODY;;It will be done, My Lord.;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;6;0;0;0;0;0;0;0;0;0;
822;CLONE COMMANDER CODY;;Blast him!;132 EXT. UTAPAU-TENTH LEVEL-LANDIXG PLATFORM-DAY;2;0;0;0;0;0;0;0;0;0;
823;DARTH SIDIOUS;;Commander 1138...;133 EXT. MYGEETO-DAWN;2;0;0;0;0;0;0;0;0;0;
824;CLONE COMMANDER BACARA;;Yes, sir.;133 EXT. MYGEETO-DAWN;2;0;0;0;0;0;0;0;0;0;
825;DARTH SIDIOUS;;The time has come. Execute Order Sixty-Six.;133 EXT. MYGEETO-DAWN;7;0;0;0;0;0;0;0;0;0;
826;CLONE COMMANDER BACARA;;It will be done, My Lord.;133 EXT. MYGEETO-DAWN;6;0;0;0;0;0;0;0;0;0;
827;AAYLA;;Steady... . steady...;134 EXT. FELUCIA-FOREST-DAY;2;0;0;0;0;0;0;0;0;0;
828;AAYLA;; Bly, do you think they're Droids?;134 EXT. FELUCIA-FOREST-DAY;6;0;0;0;0;0;0;0;0;0;
829;BLY;;No.;134 EXT. FELUCIA-FOREST-DAY;1;0;0;0;0;0;0;0;0;0;
830;DARTH SIDIOUS;;Execute Order Sixty-Six.;137 INT. CATO NEIMOIDIA-COCKPIT CLONE FIGHTER-DAY;3;0;0;0;0;0;0;0;0;0;
831;CLONE PILOT;;It will be done, My Lord.;137 INT. CATO NEIMOIDIA-COCKPIT CLONE FIGHTER-DAY;6;0;0;0;0;0;0;0;0;0;
832;PLO KOON;;There they are. Land on the nearest platform.;138 INT. CATO NEIMOIDIA-JEDI STARFIGHTER-DAY;8;0;0;0;0;0;0;0;0;0;
833;CLONE COMMANDER GREE;;Yes, My Lord.;141 INT. CORUSCANT-CHANCELLOR'S OFFICE-NIGHT;3;0;0;0;0;0;0;0;0;0;
834;DARTH SIDIOUS;;The time has come. Execute Order Sixty-Six.;141 INT. CORUSCANT-CHANCELLOR'S OFFICE-NIGHT;7;0;0;0;0;0;0;0;0;0;
835;CLONE COMMANDER GREE;;It will be done, My Lord.;142 EXT. KASHYYYK-MEETING HALL BALCONY-DAY;6;0;0;0;0;0;0;0;0;0;
836;YOUNGLINGS;;Master Skywalker, there are too many of them. What are we going to do?;145 INT. CORUSCANT-JEDI TEMPLE-BATTLE-NIGHT;14;0;0;0;0;0;0;0;0;0;
837;C-3PO;;The Chancellor's office indicated Master Anakin returned to the Jedi Temple. Don't worry, My Lady. I am sure he will be all right.;146 INT. CORUSCANT-PADME'S APARTMENT-PRE-DAWN;23;0;0;0;0;0;0;0;0;0;
838;BAIL ORGANA;;What's going on here?!?;148 EXT. CORUSCANT-JEDI TEMPLE-LANDING PLATFORM-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
839;CLONE SERGEANT;;There's been a rebellion. Don't worry, sir, the situation is under control.;148 EXT. CORUSCANT-JEDI TEMPLE-LANDING PLATFORM-PRE-DAWN;12;0;0;0;0;0;0;0;0;0;
840;CLONE SERGEANT;; I'm sorry, sir. No one is allowed entry.;148 EXT. CORUSCANT-JEDI TEMPLE-LANDING PLATFORM-PRE-DAWN;8;0;0;0;0;0;0;0;0;0;
841;CLONE SERGEANT;; It's time for you to leave, sir.;148 EXT. CORUSCANT-JEDI TEMPLE-LANDING PLATFORM-PRE-DAWN;7;0;0;0;0;0;0;0;0;0;
842;BAIL ORGANA;;And so it is.;148 EXT. CORUSCANT-JEDI TEMPLE-LANDING PLATFORM-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
843;CLONE COMMANDER APPO;;Get him! Shoot him!;148 EXT. CORUSCANT-JEDI TEMPLE-LANDING PLATFORM-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
844;AT-ST CLONE SERGEANT;;Everyone out of there!;152 EXT. KASHYYYK-LAKE ON VILLAGE EDGE-DUSK;4;0;0;0;0;0;0;0;0;0;
845;CLONE SERGEANT;;It's nothing, nothing. All these WOOKIES are dead. Move to the east.;152 EXT. KASHYYYK-LAKE ON VILLAGE EDGE-DUSK;12;0;0;0;0;0;0;0;0;0;
846;CLONE TROOPER;;Yes, sir.;152 EXT. KASHYYYK-LAKE ON VILLAGE EDGE-DUSK;2;0;0;0;0;0;0;0;0;0;
847;YODA;;Good-bye. Chewbacca and Tarfful, miss you I will. Good friends you are. For your help, much gratitude and respect, I have;153 EXT. KASHYYYK-HILLS OVERLOOKING LAKE-DUSK;21;0;0;0;0;0;0;0;0;0;
848;ROYAL GUARD;;Identification...;154 EXT. CORUSCANT-SENATE OFFICE BUILDING-UNDERGROUND STARSHIP LANDING PLATFORM-DAY;1;0;0;0;0;0;0;0;0;0;
849;BAIL ORGANA;;Senator Bail Organa of Alderaan.;154 EXT. CORUSCANT-SENATE OFFICE BUILDING-UNDERGROUND STARSHIP LANDING PLATFORM-DAY;5;0;0;0;0;0;0;0;0;0;
850;BAIL ORGANA;;Were you able to get hold of a Jedi homing beacon?;156 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;11;0;0;0;0;0;0;0;0;0;
851;CAPTAIN ANTILLES;;Yes, sir. We've encountered no opposition. The clones are still a bit confused. It appears no one is in command.;156 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;20;0;0;0;0;0;0;0;0;0;
852;BAIL ORGANA;;That will change soon. Hopefully we will be able to intercept a few Jedi before they walk into this catastrophe.;156 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;20;0;0;0;0;0;0;0;0;0;
853;CLONE CAPTAIN;;Did you find Kenobi?;157 EXT. UTAPAU-SINKHOLE WALL-LATE DAY;4;0;0;0;0;0;0;0;0;0;
854;CLONE TROOPER;;No one could have survived that fall.;157 EXT. UTAPAU-SINKHOLE WALL-LATE DAY;7;0;0;0;0;0;0;0;0;0;
855;CLONE CAPTAIN;;Start loading your men on the ship.;157 EXT. UTAPAU-SINKHOLE WALL-LATE DAY;7;0;0;0;0;0;0;0;0;0;
856;CLONE TROOPER;;Yes, sir.;157 EXT. UTAPAU-SINKHOLE WALL-LATE DAY;2;0;0;0;0;0;0;0;0;0;
857;OBI-WAN;;Emergency Code Nine Thirteen... I have no contact on any frequency. Are there any Jedi out there?... anywhere...;160 INT. GENERAL GRIEVOUS'S STARFIGHTER-SPACE;18;0;0;0;0;0;0;0;0;0;
858;BAIL ORGANA;;Kenobi...;160 INT. GENERAL GRIEVOUS'S STARFIGHTER-SPACE;1;0;0;0;0;0;0;0;0;0;
859;OBI-WAN;; I've locked on. Repeat.;160 INT. GENERAL GRIEVOUS'S STARFIGHTER-SPACE;4;0;0;0;0;0;0;0;0;0;
860;BAIL ORGANA;;Master Kenobi??;160 INT. GENERAL GRIEVOUS'S STARFIGHTER-SPACE;2;0;0;0;0;0;0;0;0;0;
861;OBI-WAN;;Senator Organa! My Clone Troops turned on me... I need help.;160 INT. GENERAL GRIEVOUS'S STARFIGHTER-SPACE;11;0;0;0;0;0;0;0;0;0;
862;BAIL ORGANA;;We have just rescued Master Yoda. It appears this ambush has happened everywhere. We're sending you our coordinates.;160 INT. GENERAL GRIEVOUS'S STARFIGHTER-SPACE;18;0;0;0;0;0;0;0;0;0;
863;C-3PO;;My Lady, there's a Jedi fighter docking on the veranda.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;10;0;0;0;0;0;0;0;0;0;
864;C-3PO;;Hush! Not so loud!;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
865;PADME;;Are you all right? I heard there was an attack on the Jedi Temple... you can see the smoke from here.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;21;0;0;0;0;0;0;0;0;0;
866;ANAKIN;;I'm fine. I'm fine. I came to see if you and the baby are safe.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;15;0;0;0;0;0;0;0;0;0;
867;PADME;;Captain Typho's here, we're safe. What's happening?;161 INT. CORUSCANT-PADME'SAPARTMENT-PRE-DAWN;7;0;0;0;0;0;0;0;0;0;
868;C-3PO;;What is going on?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
869;C-3PO;; You can't be anymore confused than I am.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;8;0;0;0;0;0;0;0;0;0;
870;ANAKIN;;The situation is not good. The Jedi have tried to overthrow the Republic...;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;13;0;0;0;0;0;0;0;0;0;
871;PADME;;I can't believe that!;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
872;ANAKIN;;I couldn't either at first, but it's true. I saw Master Windu attempt to assassinate the Chancellor myself.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;18;0;0;0;0;0;0;0;0;0;
873;C-3PO;;Something important is going on! I heard a rumor they are going to banish all droids.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;16;0;0;0;0;0;0;0;0;0;
874;C-3PO;; Shhhhhh... not so loud.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
875;C-3PO;; Whatever it is, we'll be the last to know.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;9;0;0;0;0;0;0;0;0;0;
876;PADME;;Anakin, what are you going to do?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;7;0;0;0;0;0;0;0;0;0;
877;ANAKIN;;I will not betray the Republic... my loyalties lie with the Chancellor and with the Senate... and with you.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;19;0;0;0;0;0;0;0;0;0;
878;PADME;;What about Obi-Wan?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;3;0;0;0;0;0;0;0;0;0;
879;ANAKIN;;I don't know... Many Jedi have been killed. We can only hope that he's remained loyal to the Chancellor.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;19;0;0;0;0;0;0;0;0;0;
880;PADME;;How could this have happened?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;5;0;0;0;0;0;0;0;0;0;
881;ANAKIN;;The Republic is unstable, Padme. The Jedi aren't the only ones trying to take advantage of the situation. There are also traitors in the Senate.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;25;0;0;0;0;0;0;0;0;0;
882;PADME;;What are you saying?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
883;ANAKIN;;You need to distance yourself from your friends in the Senate. The Chancellor said they will be dealt with when this conflict is over.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;24;0;0;0;0;0;0;0;0;0;
884;PADME;;What if they start an inquisition? I've opposed this war. What will you do if I become a suspect?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;19;0;0;0;0;0;0;0;0;0;
885;ANAKIN;;That won't happen. I won't let it.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;7;0;0;0;0;0;0;0;0;0;
886;PADME;;Oh, Anakin, I'm afraid.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
887;ANAKIN;;Have faith, my love. Everything will soon be set right. The Chancellor has given me a very important mission. The Separatists have gathered in the Mustafar system. I'm going there to end this war. Wait for me until I return... things will be different, I promise.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;46;0;0;0;0;0;0;0;0;0;
888;ANAKIN;; Please, wait for me.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
889;PADME;;I will.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;2;0;0;0;0;0;0;0;0;0;
890;C-3PO;;Well, he is under a lot of stress, ARTOO.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;9;0;0;0;0;0;0;0;0;0;
891;C-3PO;; Take care, my little friend.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;5;0;0;0;0;0;0;0;0;0;
892;C-3PO;; My Lady, is there anything I might do?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;8;0;0;0;0;0;0;0;0;0;
893;PADME;;No thank you, Threepio.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
894;C-3PO;;A snack, perhaps?;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;3;0;0;0;0;0;0;0;0;0;
895;PADME;;No.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;1;0;0;0;0;0;0;0;0;0;
896;C-3PO;;I feel so helpless.;161 INT. CORUSCANT-PADME’SAPARTMENT-PRE-DAWN;4;0;0;0;0;0;0;0;0;0;
897;BAIL ORGANA;;You made it.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;3;0;0;0;0;0;0;0;0;0;
898;YODA;;Master Kenobi, dark times are these. Good to see you. it is.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;12;0;0;0;0;0;0;0;0;0;
899;OBI-WAN;;You were attacked by your Clones, also?;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;7;0;0;0;0;0;0;0;0;0;
900;YODA;;With the help of the WOOKIES, barely escape, I did.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;10;0;0;0;0;0;0;0;0;0;
901;OBI-WAN;;How many other Jedi managed to survive?;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;7;0;0;0;0;0;0;0;0;0;
902;YODA;;Heard from no one, have we.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;6;0;0;0;0;0;0;0;0;0;
903;BAIL ORGANA;;I saw thousands of troops attack the Jedi Temple. That's why I went looking for Yoda.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;16;0;0;0;0;0;0;0;0;0;
904;OBI-WAN;;Have we had any contact from the Temple?;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;8;0;0;0;0;0;0;0;0;0;
905;YODA;;Received a coded retreat message, we have.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;7;0;0;0;0;0;0;0;0;0;
906;BAIL ORGANA;;It requests all Jedi to return to the Temple. It says that the war is over...;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;16;0;0;0;0;0;0;0;0;0;
907;OBI-WAN;;Well, then we must go back! If there are other stragglers, they will fall into the trap and be killed.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;20;0;0;0;0;0;0;0;0;0;
908;BAIL ORGANA;;It's too dangerous to return.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;5;0;0;0;0;0;0;0;0;0;
909;YODA;;Suggest dismantling the coded signal, do you?;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;7;0;0;0;0;0;0;0;0;0;
910;OBI-WAN;;Yes, Master. There is too much at stake here, and we need a clearer picture of what has happened.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;19;0;0;0;0;0;0;0;0;0;
911;YODA;;I agree. In a dark place we find ourselves... a little more knowledge might light our way.;164 INT. ALDERAAN-STARCRUISER-HALLWAY-DAY;17;0;0;0;0;0;0;0;0;0;
912;NUTE GUNRAY;;The plan has gone as you had promised, My Lord.;166 INT. MUSTAFAR-MAIN CONTROL CENTER-DAY;10;0;0;0;0;0;0;0;0;0;
913;DARTH SIDIOUS;;You have done well, Viceroy. When my new apprentice, Darth Vader, arrives, he will take care of you.;166 INT. MUSTAFAR-MAIN CONTROL CENTER-DAY;18;0;0;0;0;0;0;0;0;0;
914;COLTON;;We are receiving a message from the Chancellor's office, sir.;167 INT. CRUISER-COCKPIT;10;0;0;0;0;0;0;0;0;0;
915;BAIL ORGANA;;Send it through.;167 INT. CRUISER-COCKPIT;3;0;0;0;0;0;0;0;0;0;
916;COLTON;;Yes, sir.;167 INT. CRUISER-COCKPIT;2;0;0;0;0;0;0;0;0;0;
917;MAS AMEDDA;;Senator Organa... the Supreme Chancellor of the Republic requests your presence at a special session of Congress.;167 INT. CRUISER-COCKPIT;17;0;0;0;0;0;0;0;0;0;
918;BAIL ORGANA;;Tell the Chancellor I will be there.;167 INT. CRUISER-COCKPIT;7;0;0;0;0;0;0;0;0;0;
919;MAS AMEDDA;;Very well. He will be expecting you.;167 INT. CRUISER-COCKPIT;7;0;0;0;0;0;0;0;0;0;
920;BAIL ORGANA;;It could be a trap.;167 INT. CRUISER-COCKPIT;5;0;0;0;0;0;0;0;0;0;
921;OBI-WAN;;No, I don't think so. The Chancellor will not be able to control the thousands of star systems without keeping the Senate intact.;167 INT. CRUISER-COCKPIT;23;0;0;0;0;0;0;0;0;0;
922;YODA;;If a special session of Congress there is, easier for us to enter the Jedi Temple it will be.;167 INT. CRUISER-COCKPIT;19;0;0;0;0;0;0;0;0;0;
923;GUARD;;Welcome back, Senator. May I see your clearance?;168 EXT. CORUSCANT-SENATE LANDING PLATFORM-LATE DAY;8;0;0;0;0;0;0;0;0;0;
924;BAIL ORGANA;;Certainly.;168 EXT. CORUSCANT-SENATE LANDING PLATFORM-LATE DAY;1;0;0;0;0;0;0;0;0;0;
925;GUARD;;Thank you, you may proceed. We will take custody of the Jedi.;168 EXT. CORUSCANT-SENATE LANDING PLATFORM-LATE DAY;12;0;0;0;0;0;0;0;0;0;
926;OBI-WAN;;It would be better if we stayed with the Senator.;168 EXT. CORUSCANT-SENATE LANDING PLATFORM-LATE DAY;10;0;0;0;0;0;0;0;0;0;
927;GUARD;;It would be better if they stayed with you.;168 EXT. CORUSCANT-SENATE LANDING PLATFORM-LATE DAY;9;0;0;0;0;0;0;0;0;0;
928;ANAKIN;;ARTOO... stay with the ship.;168 EXT. CORUSCANT-SENATE LANDING PLATFORM-LATE DAY;5;0;0;0;0;0;0;0;0;0;
929;NUTE GUNRAY;;Welcome, Lord Vader. We've been expecting you.;172 INT. MUSTAFAR-MAIN CONTROL CENTER-DAY;7;0;0;0;0;0;0;0;0;0;
930;OBI-WAN;;There are several battalions of Clone Troopers on every level. Many are dressed as Jedi.;174 INT. CORUSCANT-JEDI TEMPLE-MAIN ENTRANCE-LATE DAY;15;0;0;0;0;0;0;0;0;0;
931;YODA;;Dismantle the coded signal quickly. That group back there, soon discovered will be.;174 INT. CORUSCANT-JEDI TEMPLE-MAIN ENTRANCE-LATE DAY;13;0;0;0;0;0;0;0;0;0;
932;PALPATINE;;... and the Jedi Rebellion has been foiled.;176 INT. CORUSCANT-SENATE CHAMBER-SUNSET;7;0;0;0;0;0;0;0;0;0;
933;BAIL ORGANA;;I was held up. What's happening?;176 INT. CORUSCANT-SENATE CHAMBER-SUNSET;6;0;0;0;0;0;0;0;0;0;
934;PADME;;The Chancellor has been elaborating on a plot by the Jedi, to overthrow the Senate.;176 INT. CORUSCANT-SENATE CHAMBER-SUNSET;15;0;0;0;0;0;0;0;0;0;
935;BAIL ORGANA;;That's not true!;176 INT. CORUSCANT-SENATE CHAMBER-SUNSET;3;0;0;0;0;0;0;0;0;0;
936;PADME;;He's been presenting evidence all afternoon.;176 INT. CORUSCANT-SENATE CHAMBER-SUNSET;6;0;0;0;0;0;0;0;0;0;
937;BAIL ORGANA;;And the Senate will go along with it, just like they always do.;176 INT. CORUSCANT-SENATE CHAMBER-SUNSET;13;0;0;0;0;0;0;0;0;0;
938;PALPATINE;;The remaining Jedi will be hunted down and defeated. Any collaborators will suffer the same fate. These have been trying times, but we have passed the test.;176 INT. CORUSCANT-SENATE CHAMBER-SUNSET;20;0;0;0;0;0;0;0;0;0;
939;OBI-WAN;;Not even the younglings survived.;177 INT. CORUSCANT-JEDI TEMPLE-HALLWAY-SUNSET;5;0;0;0;0;0;0;0;0;0;
940;YODA;;Killed not by clones, this Padawan. By a lightsaber, he was.;177 INT. CORUSCANT-JEDI TEMPLE-HALLWAY-SUNSET;11;0;0;0;0;0;0;0;0;0;
941;OBI-WAN;;...Who?? Who could have done this?;177 INT. CORUSCANT-JEDI TEMPLE-HALLWAY-SUNSET;6;0;0;0;0;0;0;0;0;0;
942;PALPATINE;;The attempt on my life has left me scarred and deformed, but I assure you my resolve has never been stronger.;179 INT. CORUSCANT-SENATE CHAMBER-SUNSET;21;0;0;0;0;0;0;0;0;0;
